,song_id,artist_name,title
1929,SOUZLIE12AB0186874,The Gone Jackals,Drop The Hammer
1930,SOABFQI12A58A7D162,Richard Hell & The Voidoids,Another World (Album Version)
1931,SOZLEZA12A58A7EE61,Charlie Peacock,Tears Falling Down
1932,SOBLAUT12AB01830D0,:Blacks On :Blondes,Superconstellation
1933,SOTDFAQ12A6D4FB3E1,Eastmountainsouth,Hard Times
1934,SOTHMMZ12A58A7EA1D,Bomb Squad,Flipside
1935,SOOCAJK12AB01866EE,V'ro,Softcore
1936,SOOGZTT12AB018A256,Mohammad Nouri,Nastaran
1937,SOAMOSF12A8C13DCBC,Jamie Richards,Any Way You Want Me To
1938,SOAWJZF12A6D4F7DE1,Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,La Traviata - highlights (1990 Digital Remaster): Ah_ non pi\xc3\xb9 (Alfredo/Violetta)
1939,SOBUVHE12A8C1408D0,Tayfun,G\xc3\xb6zlerinde H\xc3\xbcz\xc3\xbcn
1940,SOYFAOH12AB017D723,Elizete Cardoso,Chega De Sausade
1941,SOYWKEZ12AB0185F3B,Walter Jackson,It\x19s Cool
1942,SODEFJQ12AB0185C52,Anthony Blea Y Su Charanga,Tumba Randy
1943,SOLXXRJ12A6D4F7260,Dilated Peoples Featuring Capleton,Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton)
1944,SOJSKKY12A8C134B10,Java,Cendrier
1945,SOMNYPH12AB017F456,Walter Ego,Purple Pygmies
1946,SOWIBYR12AB017EB19,R. Carlos Nakai,Voyagers - Improvisation 12
1947,SOFODDW12AB0182616,Patsy Cline,Stop The World And Let Me Off
1948,SOASQPW12AB01888D6,CMW - Compton's Most Wanted,This Is A Gang
1949,SOSRWME12A6D4FB7DE,Joanna Connor,Playing In The Dirt
1950,SOHYCFT12AB0189B7F,Saga,Thank You
1951,SOSGVRE12AB01832AC,Los Indios Tabajaras,Sue\xc3\xb1o Salvaje
1952,SOOIUAA12AB01870D5,Rodney O & Joe Cooley,Your Chance To Rock
1953,SOWHHLO12CF5F8917D,Jennifer Lopez featuring Ja Rule,I'm Real
1954,SOEWDGW12A58920580,Darden Smith,Perfect Moment
1955,SOICCPU12A8C138AC4,Terror Squad / Remy / Prospect / Armageddon,Hum Drum
1956,SOXUVWM12AB018BE30,D.A.D.,Wild Talk [Live]
1957,SOMTMGI12A8C138611,G.G. Allin,Assface
1958,SOTXBEP12A8C1377BA,Christian Quast,You Are!
1959,SOKUCRV12AB017F645,D\xc3\xa9d\xc3\xa9 Saint Prix_ Pakatak,Nom' Mayi
1960,SODSXCY12AAA8C598D,The Bureau De Change,Seasick
1961,SOKMGFN12AB0180B99,Drowning Pool,Reborn (Explicit)
1962,SOHLAGO12AB0188518,Mark Lowry,A Word From Deacon Jones [A Local Cable Access Ministry] (LP Version)
1963,SOFOHYX12A6D4F814D,Selena,Tu Robaste Mi Corazon
1964,SOCKVDU12A58A7CB2B,Mikey Dread,Rainbow Jungle (Dub / Instrumental Reggae Music)
1965,SOKVOPA12A8C1407BC,Marquez the Greatest,Declaration of Independence
1966,SOXNVHD12A8C13CD75,Mary Black,Sweet Love
1967,SOULDME12AB01887C6,Faithless,Salva Mea
1968,SOVCDEV12A6D4FCD04,RyanDan,Wind Beneath My Wings
1969,SOCQLKZ12AB0183796,Aiden,Black Market Hell
1970,SOCRJDR12A8C139007,The Sun Harbor's Chorus-Documentary Recordings,The Air Force song : Evening colors sequence
1971,SOFSQER12AB0187CE5,Los Aut\xc3\xa9nticos Decadentes,El Gran Se\xc3\xb1or
1972,SOODOVP12A6701E939,Eminem,The Way I Am
1973,SOXWQWO12A8C13BF20,Kent,Vad tv\xc3\xa5 \xc3\xb6ron klarar
1974,SOXQPRR12AB018091F,Lily Allen,22 (Acoustic)
1975,SOOIXVH12AC3DF9B00,Juan Carmona,Nino ven pa'ca
1976,SOQLCJK12AB018DB42,Madonna,Revolver [Tracy Young's Shoot To Kill Remix]
1977,SORVFBF12A8AE488AE,Caf\xc3\xa9 Quijano,En Alg\xc3\xban Rinc\xc3\xb3n
1978,SOHMODT12A8C13735C,Roy Buchanan,Hey Joe
1979,SOLLVWH12A6D4FAA5A,Inoki,Parola di faliero
1980,SOYQDMK12A58A799E3,Liquid Gang,I Applaud You  (LP Version)
1981,SOOJJYM12A8C144778,Didier Fran\xc3\xa7ois,Dans cette nuit j'ai envie de me perdre
1982,SOUBTXD12A8C141B4E,Checkers,Can't Find My Sadie
1983,SOCYRFO12AB018367B,Los Nakos,Las Hermanas Granaditas
1984,SOVYUWD12A5891E85F,Loop Guru,Climax
1985,SOWIMLB12AC468D1F3,Murskahumppa,Mik\xc3\xa4 mun p\xc3\xa4\xc3\xa4ss\xc3\xa4 nykii
1986,SOZMHGF12AB017E01C,Alan Feinberg,Menuet in the Name of Haydn
1987,SOWPTXM12AF729D122,Pink Floyd,Matilda Mother (Stereo) (2007 Remaster)
1988,SOQZOZZ12A6D4F8134,Pennywise,Lies
1989,SOCBEID12A58A79E49,John Williams,The Imperial March from The Empire Strikes Back
1990,SOGTMTG12A8C130480,Junior Reid,Mr Big Man
1991,SOCVTWK12AB0187F54,Cirrus,Boomerang (Reprise)
1992,SOVKRNJ12CF5F876BB,Amy Winehouse,In My Bed
1993,SOJKKDN12A8AE47D54,Ayo,Down On My Knees
1994,SOEGRMM12AB01856CB,Edmundo Ros,The Wedding Samba
1995,SOLXSAG12AB01874BD,Michael Jackson,Morning Glow
1996,SOBLADF12AB01860F5,Edgar De L'est,Slavinka
1997,SOKLAAC12AB01890F7,The Sterns,Supreme Girl
1998,SOPNXEF12AB018C59D,Pheeroan Aklaff,Hispaniola A
1999,SOEMMUW12A58A77F60,Palito Ortega,Te Fuiste En Abril
2000,SOGMCVY12A8C13584C,Jack Off Jill,Yellow Brick Road
2001,SONTEEZ12A8C13EC73,Hevia,Albo
2002,SOWRPTG12AAF3B1C29,Paul Taylor,Dream State
2003,SOPBMDJ12A67AD8666,Rick Ross / Carol City Cartel,It Ain't A Problem
2004,SOFNUGC12A6BD530ED,Lionel Rogg,Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement
2005,SOAQGHA12AB0186D60,Mayday,N\xc3\xbct isch f\xc3\xbcr immer
2006,SODCRRC12A8C139A9F,Swim,Fungus
2007,SOEZMVS12AB018D338,Charles Williams,They Ride By Night
2008,SOKPWFH12A6702056E,Sun Yan-Zi,Abscondence
2009,SORAHIC12AB0185506,Art Ensemble Of Chicago,Sirius Calling
2010,SORTYWG12A8C1444E7,Ray Price,Make The World Go Away
2011,SOEBDOL12AB0189C81,Maurice Chevalier / Fran\xc3\xa7oise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,Dialogue et final si j'avais su
2012,SOTLZBK12A6D4F7E63,Lords Of The Underground,Check It (Explicit)
2013,SOXNPFT12AB01859DA,John Brown,She's On That Revivalism
2014,SOLWZMY12AB0182AAD,Blue Rodeo,Million Miles
2015,SOORKFA12AB01838BF,Statues,Telecommunication
2016,SOEVMQS12A6D4F9A77,Janet Paschal,He'll Deliver Me
2017,SOYFDYC12A6D4F921D,Happy Mondays,Olive Oil
2018,SOKTJKI12A8C143254,Daddy Yankee,Llamado De Emergencia
2019,SONGUIH12A6D4F9274,Marilyn Horne,"Agrippina : Act 3 ""Bel piacere \xc3\xa8 godere fido amor!"" [Poppea]"
2020,SOGRYWN12AB018C335,Pascal Sangla,Assis par terre
2021,SOECLAD12AAF3B120A,John Mayer,St. Patrick's Day
2022,SOHNBQM12A8C13FC8E,Hadag Nahash,Aff E'chad (Nobody) (Live)
2023,SOOXMZO12A58A7D62F,Rusted Shut,Borin Fuckin Town
2024,SOIOAIN12A58A7A9A5,Weezer,I Don't Want To Let You Go
2025,SOPNTAR12A6D4F7B7D,Bad Brains,At The Movies (1991 Digital Remaster)
2026,SOHUMGO12A58A7C8F5,Sergio Mendes,Don't Go Breaking My Heart (LP Version)
2027,SOVLVKM12AF72A05AC,Trivium,Into The Mouth Of Hell We March [Explicit]
2028,SOQJLFV12AB01897C7,Tech N9ne,Soldiers At War feat. Kon Juan_ Big Scoob_ Short Nutty_ L.V.
2029,SOQQDOT12A8C13BB64,Lorna,Papi Chulo (Extended Mix)
2030,SOWKQWU12A6D4F8937,Daryl Coley,He That Dwelleth (Psalm 91) (In My Dreams Album Version)
2031,SOBRVUL12A6D4F9903,Sammi Cheng,Nu Ren Ben Se
2032,SORUTNO12A8C13D2F5,Big John Greer,Big John's A-Blowin'
2033,SOFOGUH12A8C1449BD,John Doan,In John Fahey There Is No East or West (feat. John Doan)
2034,SOOXLKF12A6D4F594A,Maroon 5,Harder To Breathe
2035,SOFAOVT12AC468AC11,Charanga de la 4,Clavelitos
2036,SOSNTPX12A8C137371,Dusminguet,Disco Jonki
2037,SOBWEEH12A58A7D3EC,Johnny Otis Show,You Better Look Out
2038,SOHOSEI12AB018998F,Trentemoller,In Progress (Original Mix)
2039,SOBFRQQ12AB018D108,Ramesses,Unholy Outburst #3
2040,SOZSHWZ12A8C1452B5,The Keys,From Tense To Loose To Slack
2041,SOHCZTI12A8C139141,Mary Black,Say A Little Prayer
2042,SOJRGVK12CF5CFC527,Stevie Ray Vaughan And Double Trouble,Cold Shot
2043,SOUROWU12A6D4F8EA6,Toots Thielemans,Five For Ellis
2044,SOAAAQN12AB01856D3,Alejandro Lerner,Campeones De La Vida
2045,SORHNZF12AB0182AD4,Clarisse Lavanant,Electron libre
2046,SOUIQBJ12AAFF43EE6,Claudio,Simple Lullaby (Do Maj)
2047,SOMNZVI12AB0186A1B,Marc Perrone,Padam padam
2048,SOGHNAC12CF5663C17,Kenny Rogers,Where Does Rosie Go?
2049,SOZSFWO12A58A79215,Koordinate Of Wonders,Castle of K\x19oF\x19W
2050,SOZNQQQ12AF72ABF9F,Ray Barretto,Vine Pa'echar Candela
2051,SODBRHC12A8C141562,Erik Tronic,Kyotronics
2052,SOBOUQL12AB0181364,Marlene Dietrich,When Love Dies
2053,SOCWFBD12AB018BB72,Roberto Perera,A Puro Dolor
2054,SOFWNNU12A8C13BCB3,Montserrat Caball\xc3\xa9,The Phantom Of The Opera/Wishing You Were Somehow Here Again
2055,SOAEEXM12A8C13D6E3,The Bug Featuring Spaceape,Fuckaz
2056,SOUAMVI12A58A7A7D7,Bombay Rockers,Rock Tha Party
2057,SOJGADT12A81C22EAB,Beenie Man,Politrix
2058,SOYBZCP12AB018042D,Nestor Torres,Peace With Myself
2059,SOABUIH12A6D4F8DB3,Hecklah & Coch,Ihr hated nur (P-Dog Remix)
2060,SOBAJTX12A8C13175F,Mongo Santamaria,Soca Mi Nice
2061,SOKSIJS12AC468CB3B,Fred Merpol,Y'a d'l'abus
2062,SODHRKU12A8C139009,Babe Ruth,A Fistful Of Dollars (1994 Digital Remaster)
2063,SOXAHRF12AB0186610,Samba Trio,Essa Marie
2064,SOUCIGT12AC468E1D7,Tammy Pescatelli,Playboy Foundation
2065,SOCNTQV12A6D4F4ADD,VHS Or Beta,You Got Me (The Juan Maclean Dub)
2066,SOBXOVB12AC3DF5AA3,Ken Yokoyama,I'm Not Afraid When I'm With You
2067,SOLHKJN12A8C13DEED,King Curtis,Ode To Billie Joe  (Live @ Fillmore West)
2068,SOXXVLE12AB01879AA,The Equals,Michael & His Slipper Tree '93
2069,SOIZKIF12A8C136F40,Charley Patton,Circle Round The Moon
2070,SOHRUYI12A8C134C4D,Planxty,Follow Me Up To Carlow
2071,SOMODRR12A8C13EAF6,Gold City,Mighty Army Band
2072,SOEKKDI12A8C13E268,Brazilian Tropical Orchestra,Swan Lake
2073,SOCCBQJ12A6D4F9F65,M.A. Numminen,LAIVAMATKA WC:SS\xc3\x84
2074,SOOIZML12AB0186743,Carl Smith,Hey Joe
2075,SOAHDOA12A6D4FA830,Big Dee Irwin,Swinging On A Star
2076,SOGFLWF12A6D4F64AC,Ice Cube Featuring Flavor Flav,I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav)
2077,SOYIFLO12AB01877B3,Word,Il rosso
2078,SOELUFA12AB01805B5,Carolyn Arends,Happy
2079,SOVQPYC12A8C13B13C,Mar\xc3\xada,Cuenta Conmigo
2080,SOYCOEX12AB018B5DF,The Dillinger Escape Plan,Parasitic Twins
2081,SODPLCX12A8C13A2F8,Jimmy Witherspoon,Rain Keeps Falling Down
2082,SOMWIUL12A8C13C06F,Ray Barretto,Dame Tu Carino
2083,SOJVHBP12AB01877F3,Vince Taylor,Sweet Little Sixteen
2084,SOVGYMU12A8C135147,Elva Hsiao,Lonley
2085,SOMIWET12A8C13EDBD,Adolph Hofner,We Played A Game
2086,SOGMBVZ12A8C139077,Kostis Maraveyas,Love Alone
2087,SOSLLDN12AB018CA89,Israel & Moises,El Amor De Mi Vida
2088,SOMTOKI12A8C13AE40,Karen Peck & New River,Behind The Line Of Grace
2089,SORVGNO12AB01842EB,The Refreshments,Midnight
2090,SOJLKSL12AB0183D93,Jay P\xc3\xa9rez,America the Beautiful
2091,SOOXFEI12A8C13FE28,Finest Dearest,Tunnel Vision
2092,SOSAEVQ12A8C13EC8F,Brian Littrell,Wish
2093,SOARFDK12AB01826E6,Estopa,Me Falta El Aliento
2094,SONCHNB12AB01849A2,Wade Ray,Idaho Red
2095,SOCGOZK12A8151BD5D,Arctic Monkeys,Fake Tales Of San Francisco
2096,SOLLOUW12AAA8C76C7,Delroy Wilson,Baby I Need Your Loving
2097,SOJNBYN12AB0184232,Fuzz,Big Fella
2098,SOMYMHM12A8C134ECB,Barbarito Diez,Bajo Un Palmar
2099,SOHFRAI12AB0183D3D,David Arkenstone,First Kiss
2100,SOYBNXR12A8C143CD3,Boogie Pimps Feat. Steve Brookstein,Promised Land
2101,SOUJNNT12AB018425D,Orlando Pops Orchestra,The Yellow Rose Of Texas (From Giants)
2102,SOLKQVW12A6D4F69AB,Daryl Coley,Standing On The Promises (Palmore) (Beyond The Veil Album Version)
2103,SOQVDHJ12AB017E528,Mr.De',The Vine
2104,SOSXZDI12A6D4FD20F,Deborah Allen,In The Sweet By And By
2105,SOVZCEG12A8C131770,Tanto Metro & Devonte,Know Your Friends
2106,SOKNTEW12AB01821EE,Carmen Y Laura,Destino Ingrato
2107,SOQIVDD12AB018A979,Aiden,We Sleep Forever [Live]
2108,SOYDXZM12AB0186736,Kaizers Orchestra,Container
2109,SOJJATE12A8AE46A59,Kiprich,Dash Way Belly
2110,SOXQELE12AB01865A3,The Marx Brothers,Un jour au Cirque: Two Blind Loves
2111,SOEVOVU12AB017C56B,D\xc3\xa9d\xc3\xa9 Saint-Prix,Balans\xc3\xa9y lala (featuring Tanya St Val) (feat. Tanya Saint-Val)
2112,SORRYWR12A8C140E3C,Sunscreem,Perfect Motion
2113,SOSHUVD12A6701F8F9,Coldplay,Speed Of Sound (Live)
2114,SOCOLEP12A6D4F8825,Grandpa Jones,All American Boy
2115,SOFWGSO12AC4689945,Indica,Valokeilojen vampyyri
2116,SOSJQVT12A81C21546,Casey Bill Weldon,I'se Just A Bad Luck Man
2117,SOYIWNY12AC3DF96FC,Lady Saw,Get A Straw
2118,SOQLRXT12AB018025C,Alejandro Lerner,No Me Acuerdo
2119,SOCYRJH12AB0181091,Boyz II Men,In My Life
2120,SOAMUDI12A6D4FCD11,Coco Montoya,Gotta Mind To Travel
2121,SOCYJTH12AB0184649,Franco,Die T\xc3\xbcr die zum Gl\xc3\xbcck f\xc3\xbchrt
2122,SOHKQXL12A8C1379B9,Virtue,Can You Hear The Angels
2123,SODNJYF12A8C135581,Two Man Advantage,Pass The Puck
2124,SOBQAPA12A8C13261C,Basement Jaxx,La Photo
2125,SOQYXUX12A8151CA28,Kary Ng,Fen Shou Yao Hen
2126,SOACEDS12A6701EAAA,Semisonic,Gone To The Movies
2127,SOOXHYJ12A8AE46EDA,Bobby Capo,Piel Canela (Alternate Mix)
2128,SOLOIMR12A58A76C69,Nana Caymmi,Vis\xc3\xa3o
2129,SOERCEY12A8C1413E5,Ginny Owens,Long Way Home
2130,SOPHTXA12AB0180047,Sin Plomo,It's You (Thinking of you)
2131,SOXZRHY12A8AE492FF,Fruko Y Sus Tesos,Tania
2132,SOEYPFL12AB0184FA0,T-Bone,Nuttin' 2 Somethin'
2133,SOIVTZO12A8C13AF27,Angelo Badalamenti / Patrick Wolf,Careless Talk
2134,SOGZAAR12AB01849A4,Nine Inch Nails,Sin
2135,SORCHVK12AB018B3C1,Jeremy Fisher,16 MM Dream
2136,SOQRTJE12AC95F02CB,Play,In My Mind (Remix)
2137,SONTHOF12A6D4FB9B3,Roger Reynolds,Binaural Presentation - Process And Passion_ Pt. 4
2138,SOGODAQ12A58A7AAA7,Guitar Slim,Hello_ How Ya Been? Goodbye  (LP Version)
2139,SOLRBCF12AB018A963,El Tiempo,La Coloreteada
2140,SOJTAQZ12A8C1399A8,Madilu System,Autoroute
2141,SOSUOOH12A8C133E91,The Clark Sisters,Trust In Him (Remastered Version)
2142,SOOJKHS12A58A809A4,Soul Embraced,Cold Stares Of Dead Eyes_ The
2143,SOPLMNH12A8C141B93,Rita Chiarelli,Reginella
2144,SOFMFBW12AB0183457,The Robert Cray Band,Phone Booth
2145,SOYOZZK12A6D4F8CF9,Chris Eaton,All Or Nothing
2146,SODWMWO12A6D4FB2C4,James Darren,Conscience (Album Version)
2147,SOHVFEH12A8159E996,Olga Ta\xc3\xb1on,Ojos Negros
2148,SOIPZYI12A8C139CD9,Helmet,Street Crab
2149,SOGCPXG12AB0184F73,Palito Ortega,Coraz\xc3\xb3n Contento
2150,SOHGTRD12AB0180DF2,Sasha,15 Minutes Older
2151,SOHOCSV12AB0183342,089 Clique feat. Prophet,Visions Of Death
2152,SOQFSIQ12A8AE4645D,Chris Rodriguez,Saved (LP Version)
2153,SOCWMDC12A8C140446,Ian Moore,Itsy Bitsy Spider
2154,SOGLEWL12AB01842CB,Pee Wee Crayton,Fiddle Dee Dee - Original
2155,SOYZHDL12AB01864AF,Reginaldo Bessa,Gosto de Voc\xc3\xaa Demais
2156,SOMFTDQ12A58A7F989,Hellsongs,Rock The Night
2157,SOFRITM12A81C20954,Between The Buried And Me,Prequel To The Sequel (Album Version)
2158,SOZVRFB12A8C13A837,Michael Whalen,Flamingos
2159,SOURFOI12A58A7D7C3,K\xc3\xa9k\xc3\xa9l\xc3\xa9,Likambo
2160,SOYKAIZ12A6D4F97B2,3 Doors Down,Duck And Run
2161,SOYUULR12AF72AB86D,Jimmy Page_ John Paul Jones_ Albert Lee_ Nicky Hopkins_ Big Jim Sullivan_ Clem Cattini_ Chris Hughes,Livin' Lovin' Wreck
2162,SOVEXXE12A8C134E83,Ice,Under Attack
2163,SOLDQVB12A58A7CA82,"Bobby ""Blue"" Bland",You Hit The Nail On The Head
2164,SOFUIBH12A6D4F9C25,THE CHIFFONS,The Heavenly Place
2165,SODAWDZ12A8AE47AD2,Faithless,Drifting Away
2166,SOOGEFW12A8C13538F,Jean Fauque,Off The Record
2167,SOXSZBM12A8AE483AD,Santana,Fried Neckbones And Home Fries
2168,SOJSKZX12A58A7DE0E,Elton Britt,Little Silver Bells
2169,SORAETJ12A58A7DAA3,Charley Pride,(I'm So) Afraid Of Losing You Again
2170,SOFKGNK12AB018079D,Emery,Dear Death Part 2
2171,SOJXHAS12AB017F81E,John Debney,Dad Apologizes
2172,SOOIHFU12AB017E465,Alexis HK,La paix des \xc3\xa9toiles
2173,SOSEOFA12A8C13E2BD,Irwin Goodman,Kopla ja kummiset\xc3\xa4
2174,SOYBATV12A8C13FF5B,Baby Rasta & Gringo,Esto Es Real
2175,SOHIWJN12A6D4F41A3,Jay & The Americans,Livin' Above Your Head
2176,SODCJKB12AB018C5A8,Seven Mary Three,Hammer & a Stone
2177,SOBEDDS12A8C139DB3,Pretty Boy Floyd,Gangster Of Love
2178,SOTGZZI12AB0186376,The Temper Trap,Sweet Disposition
2179,SORWLZC12AB018D798,Major Lazer / Vybz Kartel / Afrojack,Pon De Floor
2180,SOXLQOI12AC3DF996D,Tin Hat Trio,Rubies_ Pearls_ And Emeralds
2181,SOQEYPY12AC3DF9E55,Helen Love,Rollercoasting
2182,SOSGBSO12AB01876A1,Kitaro,The Mist
2183,SOQRDOM12AB01809A9,Eri Esitt\xc3\xa4ji\xc3\xa4,Dawn
2184,SOYRKAG12A8C13D7A0,Obie Bermudez,Celos
2185,SOHFJZV12AF72A1E10,Selena,Las Cadenas(Live) (2005 re-mastering) (Live)
2186,SOBPMZI12A8C140B04,Quincy Jones,Stormy Weather
2187,SOJHJKZ12AB0182AA2,Edgar Bori,Les choses
2188,SOEAXHF12AB0184E97,London Theatre Orchestra,Maria ( From The Sound Of Music)
2189,SOUEFNG12A6D4F8640,Snow Patrol,In My Arms
2190,SOWLAQT12A8C13D037,Benga,Zero M2
2191,SOBMYCO12AB0182D41,Andr\xc3\xa9 Verchuren,Un Tout Petit Pantin
2192,SOZAPRE12AB0182FFA,Esa Pakarinen,Vanhapoika-Severi
2193,SORRNTH12AC960A43B,Black Tambourine,Dream Baby Dream
2194,SOBMWXO12A8C132120,Bob Dylan,Simple Twist Of Fate
2195,SOVTSXV12AB0181298,Nikki Fletcher / Tim Hughes / Various Artists,Catch Me
2196,SOHWUWA12A8C1325AE,The Vaughan Brothers,Hillbillies From Outerspace
2197,SOKRMOC12AC46885E3,Zagar feat. Underground Divas,Wings Of Love
2198,SOUQYYT12A8C13BA09,Thrice,Betrayal Is A Symptom
2199,SOTTBUT12A8C13856B,Mariano Yanani,When We Dance
2200,SOMEAJX12A6D4F6230,Small Faces,My Mind's Eye
2201,SOSHVZY12AB017D82E,Ann Hampton Callaway,Fallin in Love Again
2202,SORTOLS12AB01816C5,Busta Rhymes,We Put It Down For Y'all (Explicit LP Version)
2203,SOSYIBO12A8C137BEE,Maurane,Manies Manigances
2204,SOVQKHW12AB01804CD,Francis Lai,13 jours en France
2205,SORRNXT12A6D4F7451,Death From Above 1979,Romantic Rights (Jesper Dahlback Remix)
2206,SOBRSXK12A8C135932,Carl Davis,Resolutions from The Long Day Closes
2207,SOMAHZI12A58A7F904,Michael Card,Scandalon
2208,SOFVMAW12AB017D330,Sizzla,Care
2209,SOOEEYT12A5891DC08,Tunsi,Outro
2210,SOMQMEJ12AB018690C,Roger Williams,Around The World
2211,SOGOGLP12AC960A177,Willie Clayton,Scandalous (Soul and R&B)
2212,SOCDLVW12AB018371F,Loudon Wainwright III,Rowena
2213,SOGWSIE12AB018A5CA,20/20,So Many Reasons
2214,SOWJRTX12AB0183C28,Converge,Locust Reign (Live in California)
2215,SOLSMJI12AAF3B4E4E,Johannes Linstead,Caja De Cerillas
2216,SOXCQLQ12AB017DC0B,Kate Maki,I'll Be Here in the Morning
2217,SORJHBA12A8C13D1D0,Otis Spann,Spann's Boogie
2218,SOBPBKU12A6701E5CF,The Who,Anyway_ Anyhow_ Anywhere
2219,SOITMUQ12AB017DED6,Thomas Dolby,Windpower (2009 Digital Remaster)
2220,SOCHFDP12A6D4FAED8,Inspiral Carpets,Uniform (Scripka Mix)
2221,SOTTOYX12A8C14177C,Elakelaiset,Pottajenkka
2222,SOCBYFW12A58A7D106,Le Vangle,Ronde Lune
2223,SOJTBBU12A8C137839,Line Renaud,Ne Reste Que L'Amour (Only Love)
2224,SOQJJLD12AB01822CC,Yuridia,Sin Ti
2225,SOQATFK12AB017D325,Embrace the End,Intensity In Ten Cities
2226,SOWEIWR12A8C138056,Al Denson,The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness
2227,SOMSJPX12A8C136436,Enuff Z 'Nuff,Fly High Michelle
2228,SOWEEGD12A8C136D4D,Vilma Palma e Vampiros,Verano traidor
2229,SODEQFD12A58A7EB95,Tito Rodriguez,En La Soledad
2230,SOWCLTO12A67021CEC,Dave Hollister,One Woman Man
2231,SOIDQLF12CF5664F7F,3OH!3,CHOKECHAIN (Amended Album Version)
2232,SOIURDO12A8C1392EB,Sportsguitar,Fish
2233,SOFQFTY12A8C1369E9,True Believers,Stranger
2234,SOBVLUP12A8C140311,The Strokes,Meet Me In The Bathroom
2235,SOKOTBW12AB018CE2D,Alicia Keys,Wait Til You See My Smile
2236,SOAFGEU12A8C13FAD7,Charlie Louvin,Don't Laugh
2237,SOZFRGA12A58A7B247,Killers,Children Of The Revolution
2238,SOZDAFC12A8C139F6D,2 Minutos,2 Minutos
2239,SOEFFEN12A8C1414E0,Sam Baker,I Can't Break Away
2240,SOCOMUU12A6D4F8518,Orbital,Adnans
2241,SONVLLU12AB018639D,John Hammond,Southbound Blues
2242,SOGQCVX12A8C13EB6D,Max Stalling,Band Intro/ Pila Song Intro
2243,SOJPCYV12AB017C9D3,Robin Beanland,Test Of The Terrarium
2244,SOFEPGY12A67ADAE9D,Dark Fortress,Incide
2245,SOLKUOW12AB0184BCA,UFO,Rock Bottom / Shoot Shoot
2246,SOMHOLR12A6D4FBE6A,MIMS,This Is Why I'm Hot (The Original) (Single Version) (Edited)
2247,SOLQRVO12AB01860FB,Kristine W.,I'll Be Your Light (Ian Nieman Remix)
2248,SOUDYXE12AB0183777,Vin\xc3\xadcius de Moraes,Minha Namorada
2249,SOFECOD12A8C1408F5,Jamie Richards,Turn It Up
2250,SOTPVJM12A6D4FC3C4,Liquid Stranger,Drop Sacrifice
2251,SOUNCKW12AB0188044,Los Del Sol,Club Tropicana
2252,SOWCPMQ12A58A78C43,Kim Wilson,Got To Let You Go
2253,SOXBIQX12A6D4F8D50,Trick Trick / Eminem,Welcome 2 Detroit
2254,SOLQLCA12AB0188BBD,Jimi Hendrix,Hear My Train A Comin'
2255,SOUMERL12AC9070EF9,Moss,Common Ground
2256,SOARJWK12AC46862BB,Mich\xc3\xa8le Bernard,Le mouton dans la baignoire
2257,SOYWFWL12A6D4FE07D,Shanadoo,Ninja Tattoo
2258,SOIBVYA12A8AE46F75,Willy DeVille,Runnin' Through The Jungle - Shootin' The Blues
2259,SOXYARV12A8C1368C8,Epitaph,Outside The Law
2260,SOHHAXO12AB0184DE3,Irma Thomas,Hold Me While I Cry
2261,SOJMWGR12A6701D0FD,Lost Boyz,What's Wrong
2262,SOMPAHG12AC3DF81F8,Pietari Inkinen,The Dryad_ Op. 45_ No. 1
2263,SOACLVX12AB0185ADF,Aftermath,9:2
2264,SOTMSNC12AB018D09A,Arkona,Chiornie Debri Voini (The Black Abyss of War)
2265,SORWLOJ12A6D4F871E,Mich\xc3\xa8le Arnaud,Ballade Des Oiseaux De Croix
2266,SOUIJVE12A8AE4961E,Chris Brown,Help Me
2267,SOVXFQE12A6D4FA20C,Scott Wesley Brown,I Stand Here Forgiven
2268,SOMKHES12A8C137EFC,Polkaholix,Krause seine Kreuzpolka
2269,SOGHNKT12A6D4F720E,Generation X,English Dream (2002 Digital Remaster)
2270,SOGXMVM12A8C130C02,David Tao,Susan Said
2271,SODVZLU12A8C13FE90,Isabel Pantoja,Como Nadie Te He Querido
2272,SOVTOZI12A8C13710B,Billy Bragg,Loving You Too Long
2273,SOHDTLT12AB0183F06,DJ Harry,Tragedy in Blue
2274,SOSJEIO12A58A7A674,Anti-Flag,On Independence Day
2275,SOJHUQN12A6D4F8EDE,Paramore,Emergency (Album Version)
2276,SOLPNWF12AB0184F19,Ivan Parker,No One Ever Cared For Me Like Jesus
2277,SOORFHT12A6D4F7C2D,Negura Bunget,Al Doilea Om
